Row;Dim_0;Dim_1=0;Dim_2=0;Dim_3=0;Dim_4=0;Dim_5=0;Dim_6=0;Dim_7=0;Dim_8=0;Dim_9=0;Dim_10=0;Dim_11=0;Dim_12=0;Dim_13=0;Dim_14=0;Dim_15=0;Dim_16;Dim_17;Dim_18;Dim_19;Dim_20;;
5173;0,020833;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,125418;0,273148;0,154688;;
5174;0,145833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,119777;0,145485;0,300926;0,167188;;
5175;0,729167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,054717;0,050696;0,091973;0,421296;0,079688;;
5176;0,895833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,080780;0,157191;0,291667;0,184375;;
5177;0,854167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,005094;0,069638;0,163880;0,305556;0,185937;;
5178;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009434;0,069638;0,185619;0,310185;0,207813;;
5179;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,108635;0,130435;0,384259;0,121875;;
5180;0,395833;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003208;0,109192;0,125418;0,222222;0,181250;;
5181;0,375000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,103064;0,257525;0,365741;0,250250;;
5182;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000358;0,086351;0,148829;0,402778;0,134375;;
5183;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,026415;0,091922;0,202341;0,435185;0,170313;;
5184;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018868;0,091922;0,182274;0,314815;0,201563;;
5185;0,645833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,080780;0,102007;0,185185;0,170313;;
5186;0,208333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,109192;0,188963;0,250000;0,250000;;
5187;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,108635;0,205686;0,439815;0,171875;;
5188;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001868;0,058496;0,212375;0,291667;0,250000;;
5189;0,791667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,011698;0,036212;0,137124;0,259259;0,176563;;
5190;0,656250;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,006226;0,041783;0,143813;0,231481;0,201563;;
5191;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,109192;0,163880;0,402778;0,143750;;
5192;0,125000;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,005472;0,109192;0,170569;0,324074;0,184375;;
5193;0,156250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,136490;0,168896;0,319444;0,184375;;
5194;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,080780;0,210702;0,333333;0,221875;;
5195;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,136490;0,155518;0,375000;0,148438;;
5196;0,500000;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,005660;0,119777;0,148829;0,319444;0,160937;;
5197;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001358;0,036212;0,202341;0,259259;0,259375;;
5198;0,854167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,086351;0,163880;0,333333;0,171875;;
5199;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000208;0,109192;0,217391;0,273148;0,268750;;
5200;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001566;0,113092;0,209030;0,388889;0,193750;;
5201;0,302083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,109192;0,182274;0,402778;0,164063;;
5202;0,656250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007170;0,097493;0,158863;0,314815;0,175000;;
5203;0,625000;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0,013962;0,064067;0,140468;0,365741;0,137500;;
5204;0,427083;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000226;0,069638;0,152174;0,231481;0,214063;;
5205;0,291667;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0,000358;0,091922;0,242475;0,365741;0,235625;;
5206;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,142061;0,224080;0,453704;0,181250;;
5207;0,447917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,181058;0,133779;0,333333;0,140625;;
5208;0,302083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,113092;0,190635;0,231481;0,267187;;
5209;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,147157;0,324074;0,157813;;
5210;0,187500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,137124;0,282407;0,165625;;
5211;0,604167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,020755;0,086351;0,197324;0,361111;0,193000;;
5212;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,091922;0,170569;0,337963;0,178125;;
5213;0,302083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,075209;0,125418;0,245370;0,168750;;
5214;0,750000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,119777;0,195652;0,347222;0,198438;;
5215;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,097493;0,127090;0,222222;0,185937;;
5216;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,109192;0,125418;0,212963;0,187500;;
5217;0,760417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000906;0,080780;0,150502;0,314815;0,165625;;
5218;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002264;0,103064;0,200669;0,180556;0,337500;;
5219;0,645833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,086351;0,160535;0,328704;0,170313;;
5220;0,145833;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,005849;0,109192;0,143813;0,263889;0,182813;;
5221;0,145833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,075209;0,225753;0,296296;0,260938;;
5222;0,479167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,009811;0,109192;0,160535;0,263889;0,203125;;
5223;0,479167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001453;0,109192;0,130435;0,365741;0,126813;;
5224;0,635417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,052925;0,137124;0,162037;0,250000;;
5225;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,130919;0,225753;0,472222;0,176563;;
5226;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001792;0,047354;0,190635;0,129630;0,400000;;
5227;0,552083;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,012264;0,103064;0,143813;0,393519;0,131250;;
5228;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018868;0,109192;0,132107;0,356481;0,131250;;
5229;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001340;0,136490;0,153846;0,356481;0,153125;;
5230;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,064067;0,175585;0,319444;0,187500;;
5231;0,718750;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0,003585;0,069638;0,224080;0,291667;0,262500;;
5232;0,479167;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,091922;0,178930;0,333333;0,189063;;
5233;0,843750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,137736;0,052925;0,038462;0,379630;0,035938;;
5234;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,001189;0,086351;0,175585;0,351852;0,176563;;
5235;0,385417;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,003208;0,058496;0,103679;0,273148;0,128125;;
5236;0,708333;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,002786;0,086957;0,250000;0,115625;;
5237;0,427083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,091922;0,204013;0,148148;0,392187;;
5238;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,153203;0,193980;0,370370;0,187500;;
5239;0,739583;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,009245;0,047354;0,162207;0,282407;0,195313;;
5240;0,281250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,103064;0,160535;0,361111;0,157813;;
5241;0,645833;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,006038;0,091922;0,142140;0,268519;0,178125;;
5242;0,364583;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0,005472;0,108635;0,157191;0,342593;0,162500;;
5243;0,645833;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0,000151;0,103064;0,307692;0,365741;0,298969;;
5244;0,458333;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,022642;0,109192;0,225753;0,263889;0,285938;;
5245;0,458333;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0,003585;0,097493;0,212375;0,212963;0,317187;;
5246;0,500000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5247;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,086351;0,187291;0,254630;0,243750;;
5248;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,013928;0,163880;0,324074;0,176563;;
5249;0,822917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,036212;0,215719;0,263889;0,273438;;
5250;0,604167;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,014717;0,091922;0,145485;0,314815;0,160937;;
5251;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,103064;0,188963;0,472222;0,148438;;
5252;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,108635;0,162207;0,305556;0,182813;;
5253;0,739583;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,103064;0,205686;0,370370;0,198438;;
5254;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,249164;0,393519;0,228125;;
5255;0,260417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000736;0,097493;0,242475;0,287037;0,285938;;
5256;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008113;0,136490;0,145485;0,361111;0,143750;;
5257;0,333333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,012264;0,064067;0,147157;0,319444;0,160937;;
5258;0,333333;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,001887;0,113092;0,177258;0,347222;0,179688;;
5259;0,593750;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,012075;0,125348;0,138796;0,402778;0,121875;;
5260;0,343750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000170;0,337047;0,301003;0,384259;0,281250;;
5261;0,552083;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000151;0,109192;0,304348;0,425926;0,260938;;
5262;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,147632;0,212375;0,361111;0,209375;;
5263;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,015264;0,113092;0,193980;0,402778;0,171875;;
5264;0,885417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009245;0,080780;0,118729;0,365741;0,115422;;
5265;0,781250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,069638;0,152174;0,300926;0,173438;;
5266;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009434;0,130919;0,163880;0,365741;0,159297;;
5267;0,614583;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,003208;0,142061;0,185619;0,337963;0,193750;;
5268;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,109192;0,133779;0,263889;0,170313;;
5269;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,058491;0,125348;0,391304;0,393519;0,357813;;
5270;0,343750;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,002075;0,109192;0,182274;0,365741;0,178125;;
5271;0,218750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,109192;0,247492;0,402778;0,218750;;
5272;0,302083;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,367893;0,722222;0,196875;;
5273;0,270833;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,000491;0,109192;0,234114;0,541667;0,162500;;
5274;0,625000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5275;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,032075;0,086351;0,145485;0,240741;0,198438;;
5276;0,312500;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0,000264;0,052925;0,168896;0,226852;0,240625;;
5277;0,656250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,109192;0,160535;0,337963;0,167188;;
5278;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000340;0,052925;0,249164;0,245370;0,334375;;
5279;0,281250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,080780;0,167224;0,291667;0,196875;;
5280;0,854167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,022642;0,080780;0,153846;0,356481;0,153125;;
5281;0,302083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,148829;0,310185;0,165625;;
5282;0,489583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001038;0,109192;0,132107;0,185185;0,218750;;
5283;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,047354;0,135452;0,222222;0,196875;;
5284;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,175487;0,240803;0,476852;0,187500;;
5285;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,130919;0,143813;0,208333;0,218750;;
5286;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,136490;0,152174;0,282407;0,182813;;
5287;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,103064;0,175585;0,351852;0,176563;;
5288;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006415;0,142061;0,086957;0,393519;0,079688;;
5289;0,354167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,080780;0,158863;0,314815;0,175000;;
5290;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,186630;0,219064;0,162037;0,389063;;
5291;0,781250;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,002453;0,130919;0,158863;0,379630;0,150000;;
5292;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5293;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,130919;0,222408;0,388889;0,207813;;
5294;0,656250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001604;0,086351;0,200669;0,287037;0,237500;;
5295;0,802083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,108635;0,197324;0,365741;0,192187;;
5296;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,163880;0,324074;0,176563;;
5297;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,075209;0,117057;0,138889;0,235938;;
5298;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,091922;0,152174;0,259259;0,195313;;
5299;0,833333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007170;0,113092;0,142140;0,402778;0,126563;;
5300;0,354167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,004340;0,109192;0,209030;0,435185;0,175000;;
5301;0,625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,097493;0,155518;0,342593;0,159375;;
5302;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002642;0,109192;0,177258;0,361111;0,175000;;
5303;0,739583;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002830;0,097493;0,158863;0,384259;0,148438;;
5304;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,097493;0,133779;0,310185;0,151563;;
5305;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,119777;0,140468;0,240741;0,193750;;
5306;0,343750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002642;0,109192;0,190635;0,328704;0,203125;;
5307;0,416667;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,015830;0,091922;0,153846;0,310185;0,171875;;
5308;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,130919;0,150502;0,314815;0,165625;;
5309;0,270833;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001472;0,125348;0,190635;0,259259;0,245313;;
5310;0,697917;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,101887;0,064067;0,028428;0,402778;0,025000;;
5311;0,479167;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001038;0,097493;0,220736;0,370370;0,212500;;
5312;0,552083;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000132;0,169916;0,257525;0,296296;0,298438;;
5313;0,572917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000396;0,130919;0,384615;0,375000;0,367187;;
5314;0,729167;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,006226;0,103064;0,190635;0,342593;0,196875;;
5315;0,718750;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,006038;0,052925;0,138796;0,189815;0,221875;;
5316;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,309192;0,484950;0,375000;0,462500;;
5317;0,666667;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003774;0,147632;0,198997;0,370370;0,192187;;
5318;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,147632;0,265886;0,347222;0,270312;;
5319;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,013019;0,080780;0,148829;0,361111;0,146875;;
5320;0,500000;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0,060377;0,113092;0,133779;0,259259;0,171875;;
5321;0,354167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,024528;0,164345;0,232441;0,509259;0,170313;;
5322;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,064067;0,163880;0,245370;0,220312;;
5323;0,385417;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,005283;0,109192;0,187291;0,356481;0,187500;;
5324;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,052925;0,147157;0,277778;0,179688;;
5325;0,166667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,136490;0,180602;0,342593;0,185937;;
5326;0,218750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,169916;0,180602;0,300926;0,206250;;
5327;0,385417;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000245;0,353760;0,424749;0,277778;0,515625;;
5328;0,385417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001057;0,158774;0,260870;0,268519;0,326563;;
5329;0,343750;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,004151;0,130919;0,138796;0,175926;0,239062;;
5330;0,000000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,164345;0,324415;0,365741;0,315625;;
5331;0,614583;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,022642;0,169916;0,152174;0,365741;0,147922;;
5332;0,520833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000434;0,203343;0,237458;0,342593;0,243750;;
5333;0,770833;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003396;0,103064;0,304348;0,365741;0,295719;;
5334;0,187500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,158774;0,177258;0,384259;0,165625;;
5335;0,760417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,184906;0,192201;0,018395;0,337963;0,018750;;
5336;0,802083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,041783;0,137124;0,148148;0,264063;;
5337;0,708333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007906;0,103064;0,237458;0,328704;0,253125;;
5338;0,812500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,064067;0,122074;0,185185;0,203125;;
5339;0,645833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,097493;0,118729;0,217593;0,175000;;
5340;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,001717;0,109192;0,193980;0,314815;0,214063;;
5341;0,333333;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,003208;0,142061;0,145485;0,199074;0,228125;;
5342;0,333333;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,005094;0,175487;0,235786;0,310185;0,262500;;
5343;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,103064;0,140468;0,356481;0,140625;;
5344;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,130919;0,148829;0,402778;0,132812;;
5345;0,250000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001868;0,164345;0,245819;0,365741;0,238875;;
5346;0,427083;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000113;0,169916;0,257525;0,356481;0,256250;;
5347;0,395833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,014151;0,103064;0,162207;0,398148;0,146875;;
5348;0,343750;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000113;0,281337;0,227425;0,444444;0,187500;;
5349;0,572917;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002642;0,125348;0,188963;0,416667;0,164063;;
5350;0,572917;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,024528;0,136490;0,125418;0,361111;0,123438;;
5351;0,166667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,167224;0,351852;0,168750;;
5352;0,364583;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003019;0,153203;0,215719;0,402778;0,192187;;
5353;0,458333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,103064;0,172241;0,337963;0,179688;;
5354;0,562500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009623;0,113092;0,157191;0,324074;0,168750;;
5355;0,531250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,022453;0,142061;0,128763;0,337963;0,134375;;
5356;0,531250;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,004528;0,153203;0,193980;0,388889;0,179688;;
5357;0,281250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,091922;0,120401;0,259259;0,154688;;
5358;0,395833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,080780;0,137124;0,333333;0,143750;;
5359;0,218750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,147632;0,182274;0,342593;0,187500;;
5360;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,142061;0,165552;0,398148;0,150000;;
5361;0,364583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006038;0,108635;0,175585;0,310185;0,195313;;
5362;0,854167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,097493;0,162207;0,273148;0,200000;;
5363;0,854167;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,108635;0,190635;0,250000;0,251563;;
5364;0,781250;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003585;0,075209;0,108696;0,222222;0,157813;;
5365;0,562500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009245;0,108635;0,158863;0,324074;0,171875;;
5366;0,791667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,097493;0,187291;0,296296;0,217187;;
5367;0,625000;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000113;0,292479;0,347826;0,324074;0,373438;;
5368;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,158863;0,296296;0,184375;;
5369;0,427083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,202341;0,342593;0,207813;;
5370;0,385417;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,002830;0,158774;0,145485;0,384259;0,135938;;
5371;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,181058;0,155518;0,342593;0,159375;;
5372;0,343750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008849;0,119777;0,255853;0,356481;0,254688;;
5373;0,822917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,103064;0,183946;0,324074;0,198438;;
5374;0,479167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,158774;0,112040;0,388889;0,103125;;
5375;0,583333;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,006792;0,136490;0,096990;0,356481;0,096875;;
5376;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,124528;0,050696;0,043478;0,416667;0,037500;;
5377;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,109192;0,175585;0,379630;0,165625;;
5378;0,583333;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,003925;0,136490;0,220736;0,356481;0,218750;;
5379;0,791667;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,005660;0,142061;0,187291;0,328704;0,200000;;
5380;0,364583;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003925;0,091922;0,135452;0,189815;0,220312;;
5381;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,064067;0,127090;0,259259;0,164063;;
5382;0,281250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,108635;0,122074;0,300926;0,140625;;
5383;0,479167;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,000660;0,142061;0,102007;0,347222;0,104688;;
5384;0,739583;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003019;0,097493;0,162207;0,402778;0,143750;;
